split,file,label_file,sha1,classes,class_ids,class_count,width,height,brightness_mean,contrast_std,blur_laplacian_var,dhash
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0062_pempek_(39).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0062_pempek_(39).txt,a484337b4078f7c53b834a7d46a4c04e8dab8c69,Pempek,15,1,1200,800,64.75423854166667,63.28104503467526,74.97486877441406,8232970886123937009
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0063_pempek_(94).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0063_pempek_(94).txt,09861819c80c8f27b3b6312f62a3efb8e2534d8a,Pempek,15,1,1080,1920,131.8181635802469,46.70014939230243,18.620309829711914,11796073195107875075
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0064_pempek_(27).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0064_pempek_(27).txt,93ce4cbde8c2914495d48f5947749c3b3b291373,Pempek,15,1,700,700,113.80001224489796,56.17654072072068,268.4338073730469,34041725247054083
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0065_pempek_(107).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0065_pempek_(107).txt,f9444c6288a91f2e6832016e41dea11d65125595,Pempek,15,1,405,720,135.0803086419753,56.082720153070014,297.64202880859375,13615169591247884387
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0066_pempek_(80).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0066_pempek_(80).txt,857de63aa479f8a5eed78c73f2d28539dc50bbc6,Pempek,15,1,1440,800,173.4016484375,47.08649460874741,490.73681640625,1199970728316344733
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0067_pempek_(124).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0067_pempek_(124).txt,149fc69e9baad184cbd6d7b8a6394a39fa73ebef,Pempek,15,1,1024,1024,107.01345443725586,61.131576279377384,527.2933349609375,11287071751288416344
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0068_pempek_(37).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0068_pempek_(37).txt,051538b168b45b144246d293488d76a99b82677b,Pempek,15,1,700,393,164.96466375863324,50.665688454192065,231.37710571289062,10252150596951546380
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0069_pempek_(3).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0069_pempek_(3).txt,6dcb92ccf818223868cce36fd980c22d1a22b097,Pempek,15,1,1200,675,121.8550037037037,53.176243948952475,312.1875,11204362989713238434
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0070_pempek_(51).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0070_pempek_(51).txt,d8cfc4d36ecf7c84a5cb13ea00e936fd8693137c,Pempek,15,1,686,386,175.89426955089957,45.677042699083486,1239.8800048828125,14115883000573858759
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0071_pempek_(18).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0071_pempek_(18).txt,7a2440f135fc6d6d1e32ffc2d1f1ebd099499792,Pempek,15,1,650,975,87.61492544378699,68.61023093236223,733.7099609375,12714342151733143707
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0072_pempek_(113).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0072_pempek_(113).txt,3ec2066c47b7eaed5a523e9589873233545d4735,Pempek,15,1,1080,1620,87.31883516232281,74.23599157853408,2519.520263671875,9824725472440819527
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0073_pempek_(15).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0073_pempek_(15).txt,6922dedd5969816f7472bd8d2164d9d979afae79,Pempek,15,1,720,540,133.69625257201645,60.09226345298774,412.4181823730469,14160445477759428486
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0074_pempek_(89).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0074_pempek_(89).txt,8d8c4a48bcafddb79445ddea9b131ae35d2fb036,Pempek,15,1,1080,1920,148.32736882716048,61.150828923811105,373.6805725097656,7201280368985999336
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0075_pempek_(28).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0075_pempek_(28).txt,c8f7a3ecb7e1ed2049af2672e51dfd12e7c1c1b7,Pempek,15,1,954,450,163.9906149545772,62.06964985402892,539.19921875,16086264830780810404
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0076_pempek_(62).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0076_pempek_(62).txt,c677b707f835dbf8f82fbe80f2010df2ccae3a01,Pempek,15,1,1080,1080,182.93121056241426,59.75177741709126,230.73597717285156,536082524507729727
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0077_pempek_(16).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0077_pempek_(16).txt,7553c0eb0efe6d79f475eff5557b26cdb9b5e166,Pempek,15,1,750,500,146.64054933333333,80.14857300799706,1156.1712646484375,3490510561495345779
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0078_pempek_(42).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0078_pempek_(42).txt,4dbbc67ea81c69d3ad569f184d7a98b69f761fdf,Pempek,15,1,665,374,147.76457319770014,48.722758309155715,576.8681640625,14929198805371152691
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0079_pempek_(71).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0079_pempek_(71).txt,f783ccecf8d2765decac72661a12905d344ce3a7,Pempek,15,1,900,465,105.44344324970132,58.86504433112915,174.8651123046875,14376498486432230009
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0080_pempek_(1).png,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0080_pempek_(1).txt,541de010a6816a3c3f765a6d38c62ca4ee422dbe,Pempek,15,1,2500,1667,84.0531224955009,80.9788601522506,2070.668212890625,13038697849595028600
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0081_pempek_(53).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0081_pempek_(53).txt,25250db4fe11703ce227c8ab692b379db9f4289d,Pempek,15,1,1600,1200,159.45316979166665,61.086385908726996,475.6951599121094,17058142434955662550
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0082_pempek_(6).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0082_pempek_(6).txt,1013ece532964b135d1e8f4643ab2b6248a86bfa,Pempek,15,1,1200,675,125.58803950617283,39.946418893045795,92.71825408935547,8171170869116205133
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0083_pempek_(86).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0083_pempek_(86).txt,80fa163cbd0e052c1b84d438f2bc88c83204847a,Pempek,15,1,640,640,161.4214697265625,50.39175599494392,330.5539855957031,2026100309907024412
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0084_pempek_(88).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0084_pempek_(88).txt,d1e43ee7da5c7ec8f94b345d8bc6c69fd78a6c3f,Pempek,15,1,680,964,130.13983555040272,59.113570490671,119.24581909179688,2551127133454455063
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0085_pempek_(97).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0085_pempek_(97).txt,6b5e7b531b6c9c01dc6788e8d40d555635c7d087,Pempek,15,1,500,626,173.2309552715655,52.985885319102835,715.978515625,9213512220397717822
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0086_pempek_(56).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0086_pempek_(56).txt,acba5498e456c8a8668a2716f186e1f1504291cb,Pempek,15,1,1199,1500,173.11583541840423,53.23890267852857,165.4456787109375,9213512220397717822
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0087_pempek_(55).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0087_pempek_(55).txt,e5aa9b501a3dac027db4c7dc58df856aa633faba,Pempek,15,1,2694,2448,108.1392156559481,61.843984569257216,608.0208129882812,13905842349539914231
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0088_pempek_(19).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0088_pempek_(19).txt,d3a56bf9ae749f39806f087f2d6e2e6a21567336,Pempek,15,1,4032,3024,128.202568768634,70.15512482447303,201.1732635498047,14094913580620157895
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0089_pempek_(78).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0089_pempek_(78).txt,6661ea894ad411cb90e1201d21ee499e43196125,Pempek,15,1,388,388,155.65065362950367,60.871131356636184,1033.361083984375,6972854316248647794
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0090_pempek_(127).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0090_pempek_(127).txt,e073ca2965c42425044bdf276f0b68ed30a8449e,Pempek,15,1,680,964,191.49625793263363,62.03445504750655,106.61880493164062,4609649398985090876
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0091_pempek_(35).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0091_pempek_(35).txt,3ba31297071534331dc9d79a5fa12e222f43b0a6,Pempek,15,1,1200,676,140.38720290927023,67.72795764117157,112.31429290771484,6013848096299225602
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0092_pempek_(31).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0092_pempek_(31).txt,8911f7ebc493cb043cf2a490c15ff164478526e8,Pempek,15,1,1000,644,132.84707142857144,58.53852814555824,723.4219360351562,1257042306510590835
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0093_pempek_(64).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0093_pempek_(64).txt,af097a479198d98df55f09c57c18f4645a103060,Pempek,15,1,1080,1920,168.89495177469135,56.05911449425168,928.685546875,3742515287182540249
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0094_pempek_(119).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0094_pempek_(119).txt,e21f73a92d437442cc1f8f94f06e302675f13bc6,Pempek,15,1,720,654,143.38725152905198,66.12516778395168,201.78982543945312,13130022777100730521
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0095_pempek_(98).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0095_pempek_(98).txt,9622fc701a88188e04acd27e0a5bcfee48e720e2,Pempek,15,1,1080,1195,134.09953742445373,65.82466922798775,275.0035705566406,13892677022380707553
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0096_pempek_(73).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0096_pempek_(73).txt,9a76a50eb1e3a9f8a1817d1fe5190d9f03ead46a,Pempek,15,1,600,338,141.27282051282052,57.547051300188116,274.2127990722656,2238716958690667673
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0097_pempek_(111).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0097_pempek_(111).txt,eefb421db21f88d8cbd73822530193e4eb1f006d,Pempek,15,1,576,1024,140.4886728922526,68.9536304335217,872.1651611328125,11268326734744026185
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0098_pempek_(23).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0098_pempek_(23).txt,5f454e51708f6dce36cb1010474c5951d3910549,Pempek,15,1,900,500,174.00984,67.26411783126903,1421.6107177734375,12084129710758926231
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0099_pempek_(34).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0099_pempek_(34).txt,6f0c4733e2fcc037de3e03abff63e917c76f95cd,Pempek,15,1,1920,2550,136.98531086601307,42.895393474939304,141.7210235595703,15762309097857995759
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0100_pempek_(106).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0100_pempek_(106).txt,ce5aceb3ea06081e114ea42bdd3e8d8d690b1c2f,Pempek,15,1,1080,1350,178.9207962962963,43.9980471308387,871.683837890625,8319218108643002102
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0101_pempek_(36).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0101_pempek_(36).txt,4e4a7a699890233c9b6165159bbfe29b4352eebe,Pempek,15,1,475,352,121.34004186602871,52.38683725157616,137.23532104492188,6939640331715065139
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0102_pempek_(126).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0102_pempek_(126).txt,d075feab3255794efc3cec1962e537b960d45c72,Pempek,15,1,1080,1920,143.64680459104937,69.02892963990888,509.3248596191406,1033989689318824463
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0103_pempek_(77).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0103_pempek_(77).txt,403dd7d86dc6c5cbafea58422eb976a209d7c21b,Pempek,15,1,680,781,151.10173985086993,55.83691614941821,657.5870971679688,14754369685265722191
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0104_pempek_(112).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0104_pempek_(112).txt,c4792decd0b3a681b6f00ef0227a726de8823710,Pempek,15,1,1080,1920,121.61939911265432,46.97557627967053,122.8408203125,4007293424682957083
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0105_pempek_(2).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0105_pempek_(2).txt,6db61ba3d6e8b0455a57d16fac9127f0f6a9380b,Pempek,15,1,663,372,147.40746687426005,56.87049644702139,179.6485595703125,15833464254241661734
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_pempek_0106_pempek_(7).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_pempek_0106_pempek_(7).txt,7493e243c1bfe6817904c6d426ea99d5eeec7aa2,Pempek,15,1,700,500,124.20510857142857,65.95094591904488,145.60877990722656,7050554836929601633
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0001_spageti_(87).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0001_spageti_(87).txt,6dd7fea9e906364d6f482dfd95bc51103f024c32,Spaghetti,20,1,1200,900,173.47859537037036,52.83401386863826,184.8592529296875,9515558779629547294
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0002_spageti_0000.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0002_spageti_0000.txt,74b9889aec631a7dbdd7b9001ca876fbbc781f54,Spaghetti,20,1,1200,1800,158.45985462962963,61.894790934542456,134.44288635253906,16330420082917479283
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0003_spageti_(38).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0003_spageti_(38).txt,cd89dca673e50f993741b021307008d5a18d4deb,Spaghetti,20,1,2400,1350,195.94423796296297,50.103375100480235,265.1024169921875,14106262650174950204
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0004_spageti_(8).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0004_spageti_(8).txt,86809269682a96a2849fba19026092bc4a4d3a95,Spaghetti,20,1,500,572,119.68285314685315,62.6227386569329,852.865478515625,4810438646802707807
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0005_spageti_0023.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0005_spageti_0023.txt,b27ff3bfd63b0810e9f38731a5cfcdad7ccf202d,Spaghetti,20,1,576,1024,141.49485100640192,67.19857376495642,260.74151611328125,7166092439151438039
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0006_spageti_0084.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0006_spageti_0084.txt,d5041c9dd47c43a5c02258d1883548c73cb75ce8,Spaghetti,20,1,1080,1920,124.20726610725309,73.5081090245278,101.41669464111328,14682635618198752935
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0007_spageti_(12).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0007_spageti_(12).txt,50f6d7004e0c78f3f1d748966357ee33669d7bdf,Spaghetti,20,1,900,1260,147.3072398589065,66.5907305528046,389.5158386230469,1103262114703803136
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0008_spageti_(10).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0008_spageti_(10).txt,3c510aae635f568e11f03171daad9ad5c8492c09,Spaghetti,20,1,2560,1707,130.88945381151143,59.274994526378165,79.50289916992188,17107739732177992859
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0009_spageti_0064.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0009_spageti_0064.txt,9c7fdd8646084e71e7ec94ed51a69b8ccf5fe6fa,Spaghetti,20,1,680,1024,84.12257869944852,73.71324647944661,7162.212890625,4503574118697324967
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0010_spageti_(26).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0010_spageti_(26).txt,e565396da03215fcda199a31a70f29d2729cc305,Spaghetti,20,1,500,500,165.693032,73.46408582870257,171.18675231933594,14433798285876207500
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0011_spageti_(30).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0011_spageti_(30).txt,ceb537cc6fef63f8bae6a791eddb3629343d1f4f,Spaghetti,20,1,1200,800,186.44785625,60.392818952499105,169.24075317382812,14429004699619241871
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0012_spageti_0002.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0012_spageti_0002.txt,6725df01521098c4f4d0b7e169dfedfe5e325ba5,Spaghetti,20,1,695,1024,96.00088241906475,58.50281245936548,2879.009521484375,16067377768787789041
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0013_spageti_(3).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0013_spageti_(3).txt,3be2ba96efd7f501931e60d68fa04e23e2080d8a,Spaghetti,20,1,600,450,182.34985555555556,54.34483270588831,1057.4654541015625,8463669867136371995
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0014_spageti_0061.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0014_spageti_0061.txt,416c034288df4a087034180ed6b1af061beb4ed1,Spaghetti,20,1,736,1472,117.87129404684546,61.62508025551557,528.2547607421875,325196939135539943
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0015_spageti_(1).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0015_spageti_(1).txt,a3dfe6137f75370f5904397dc72206c93e30881f,Spaghetti,20,1,1029,1241,148.9267652266386,63.98320318099778,74.50143432617188,11154503253622660323
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0016_spageti_(33).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0016_spageti_(33).txt,66a5a1603c66d8ab61b62b982f2aea7714e16738,Spaghetti,20,1,584,480,131.29108875570776,60.63452144019532,187.1046905517578,1218437580566323203
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0017_spageti_(68).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0017_spageti_(68).txt,98de84841bbcc8c00d0aa4179c24005460ae504c,Spaghetti,20,1,500,500,122.154012,30.85893433519466,154.37217712402344,15794947073316239922
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0018_spageti_(73).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0018_spageti_(73).txt,a31179d978f8f51a8362a06c9b2377319842d4ff,Spaghetti,20,1,1200,1200,162.66417708333333,61.97277595665855,224.81568908691406,14846979947690539854
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0019_spageti_(41).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0019_spageti_(41).txt,88bb1f8380c7134eb58b93fa82f425ce00056f0f,Spaghetti,20,1,617,411,140.55604191066575,67.86269219023279,2697.02490234375,8896141885254919957
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0020_spageti_(55).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0020_spageti_(55).txt,2d19fa3f6960134c0a994c73b75ad742e5643f73,Spaghetti,20,1,1245,600,153.10770548862115,67.22279224428335,410.2054443359375,17566444342981564046
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0021_spageti_(79).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0021_spageti_(79).txt,1b96d9952cc9bfbfe0299124cd96305a3786eabb,Spaghetti,20,1,1200,630,180.3882738095238,38.7964454381329,190.06614685058594,3048264728292298527
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0022_spageti_(2).png,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0022_spageti_(2).txt,d001a7a125f39c963e83b149820dd9fd67c5c161,Spaghetti,20,1,1550,1179,203.40381077457658,35.17715352555516,39.1182861328125,11768271519432655457
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0023_spageti_0005.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0023_spageti_0005.txt,4e6993fd44e3942bfc759076af16bec70a107207,Spaghetti,20,1,600,887,188.98180571213828,66.8608325255834,1203.5802001953125,8156457850274454797
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0024_spageti_(11).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0024_spageti_(11).txt,d632be31adfd47c0dfb63abbcdb89cf7acc61b59,Spaghetti,20,1,617,411,118.22507068580013,100.46023807459025,4233.39111328125,3666154958192670899
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0025_spageti_0065.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0025_spageti_0065.txt,df79fb19ff8afca4da1e4aff67e47a7bd582ad5c,Spaghetti,20,1,680,1060,124.73859877913429,69.54336777730975,1549.1875,8652227509818103355
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0026_spageti_(59).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0026_spageti_(59).txt,af5210a9a49e911cdad4d6d03eea367e53b2d4a8,Spaghetti,20,1,617,411,159.31498460094562,60.78902218241153,2961.718017578125,3918913993426765509
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0027_spageti_0041.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0027_spageti_0041.txt,c3b615cd724fb7827a352354162611bfe49929da,Spaghetti,20,1,594,885,139.26725446555955,62.43993693094723,944.6845703125,8338443682746611227
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0028_spageti_(5).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0028_spageti_(5).txt,52b3bd2b1a6d7ce6bdb7bb978856c81e89995bdd,Spaghetti,20,1,500,500,175.770872,52.75141147267641,545.6017456054688,12462170518267478275
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0029_spageti_0074.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0029_spageti_0074.txt,2ec7c7b4192c46122b689b3079c22eec2b51bbf0,Spaghetti,20,1,736,806,135.7336063086633,52.68177543048779,551.6012573242188,1847476606401406747
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0030_spageti_(76).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0030_spageti_(76).txt,af2fe0b2952d81af73397823c4418c46a387eb99,Spaghetti,20,1,1600,900,177.2906715277778,65.4451806618982,751.37451171875,9747917799713365855
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0031_spageti_(74).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0031_spageti_(74).txt,8ead3572c7e276b16c542a98f5f11ca4c4aa9358,Spaghetti,20,1,1000,667,143.86785007496252,58.789075489983915,1174.252197265625,3906992267109689649
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0032_spageti_(71).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0032_spageti_(71).txt,a7707f4ee439bfb441c400895765d33277467602,Spaghetti,20,1,1200,1200,162.73068958333334,51.27266795806869,782.506103515625,12400251624321435238
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0033_spageti_(2).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0033_spageti_(2).txt,ce3a485c8adec76e1d743a89c7d49e5866e83571,Spaghetti,20,1,720,480,150.57939525462962,65.70099201295315,774.6051635742188,3708651772559693710
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0034_spageti_(67).jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0034_spageti_(67).txt,641e467694de67d41a990dd453ef8d1ba2e01432,Spaghetti,20,1,702,465,196.45383390007046,54.18052058633775,1221.7452392578125,5108386958346115
train,data_output\yolo_roboflow_only\images\train\roboflow_data_tambahan_spageti_0035_spageti_0056.jpg,data_output\yolo_roboflow_only\labels\train\roboflow_data_tambahan_spageti_0035_spageti_0056.txt,9eff4c36f461befc83f51f7a1e24ec3acf3b4057,Spaghetti,20,1,600,900,146.87938333333332,72.70373917831607,470.6434631347656,1397041785675287488
